Index,HourType,LongAcc,LatAcc,Speed
1436,Rush Hour,0.039755352,0,26.72
1437,Rush Hour,0.044852192,0,26.78
1438,Rush Hour,0.049949032,0,26.82
1439,Rush Hour,0.04077472,0,26.88
1440,Rush Hour,0.048929664,0,27
1441,Rush Hour,0.048929664,0,27
1442,Rush Hour,0.04077472,0,27.06
1443,Rush Hour,0.04077472,0,27.06
1444,Rush Hour,0.04587156,0,27.16
1445,Rush Hour,0.039755352,0,27.22
1446,Rush Hour,0.041794088,0,27.32
1447,Rush Hour,0.041794088,0,27.32
1448,Rush Hour,0.049949032,0,26.36
1449,Rush Hour,0.041794088,0,26.34
1450,Rush Hour,0.033639144,0,26.38
1451,Rush Hour,0.032619776,0,26.44
1452,Rush Hour,0.034658512,0,26.48
1453,Rush Hour,0.034658512,0,26.48
1454,Rush Hour,0.03058104,0,26.58
1455,Rush Hour,0.03058104,0,26.58
1456,Rush Hour,0.034658512,0,26.62
1457,Rush Hour,0.026503568,0,26.6
1458,Rush Hour,0.027522936,0,26.64
1459,Rush Hour,0.03058104,0,26.7
1460,Rush Hour,0.024464832,0,26.68
1461,Rush Hour,0.024464832,0,26.68
1462,Rush Hour,0.019367992,0,26.72
1463,Non Rush Hour,0.021406728,0,26.38
1464,Non Rush Hour,0.029561672,0,26.52
1465,Non Rush Hour,0.029561672,0,26.52
1466,Non Rush Hour,0.026503568,0,26.52
1467,Non Rush Hour,0.026503568,0,26.52
1468,Non Rush Hour,0.022426096,0,26.54
1469,Non Rush Hour,0.022426096,0,26.54
1470,Non Rush Hour,0.014271152,0,26.58
1471,Non Rush Hour,0.014271152,0,26.58
1472,Non Rush Hour,0.014271152,0,26.64
1473,Non Rush Hour,0.014271152,0,26.64
1474,Non Rush Hour,0.019367992,0,26.64
1475,Non Rush Hour,0.019367992,0,26.64
1476,Non Rush Hour,0.019367992,0,26.66
1477,Non Rush Hour,0.018348624,0,26.72
1478,Non Rush Hour,0.018348624,0,26.72
1479,Non Rush Hour,0.024464832,0,26.72
1480,Non Rush Hour,0.024464832,0,26.72
1481,Non Rush Hour,0.019367992,0,26.72
1482,Non Rush Hour,0.019367992,0,26.72
1483,Non Rush Hour,0.057084608,0,33.24
1484,Non Rush Hour,0.054026504,0,33.44
1485,Non Rush Hour,0.042813456,0,33.54
1486,Non Rush Hour,0.044852192,0,33.6
1487,Non Rush Hour,0.047910296,0,33.54
1488,Non Rush Hour,-0.02038736,0,33.28
1489,Non Rush Hour,-0.03567788,0,33.26
1490,Non Rush Hour,-0.03567788,0,33.26
1491,Non Rush Hour,-0.038735984,0,33.26
1492,Non Rush Hour,-0.038735984,0,33.26
1493,Non Rush Hour,0.083588175,0.021406728,27.04
1494,Non Rush Hour,0.083588175,0.021406728,27.04
1495,Non Rush Hour,0.05606524,0.01529052,27.08
1496,Non Rush Hour,0.05606524,0.01529052,27.08
1497,Non Rush Hour,0.049949032,0.017329256,27.18
1498,Non Rush Hour,0.049949032,0.017329256,27.18
1499,Non Rush Hour,0.055045872,0.044852192,27.2
1500,Non Rush Hour,0.055045872,0.044852192,27.2
1501,Non Rush Hour,0.002038736,0.063200815,27.18
1502,Non Rush Hour,0.002038736,0.063200815,27.18
1503,Non Rush Hour,0.091743119,0.064220183,27.22
1504,Non Rush Hour,0.092762487,0.058103976,27.24
1505,Non Rush Hour,0.092762487,0.058103976,27.24
1506,Non Rush Hour,0.039755352,0.017329256,27.26
1507,Non Rush Hour,0.039755352,0.017329256,27.26
1508,Non Rush Hour,0.026503568,0.019367992,27.26
1509,Non Rush Hour,0.026503568,0.019367992,27.26
1510,Non Rush Hour,0.065239551,0.048929664,27.3
1511,Non Rush Hour,0.065239551,0.048929664,27.3
1512,Non Rush Hour,0.068297655,0.04587156,27.32
1513,Non Rush Hour,0.068297655,0.04587156,27.32
1514,Non Rush Hour,0.023445464,0.018348624,27.46
1515,Non Rush Hour,0.047910296,0.031600408,27.5
1516,Non Rush Hour,0.098878695,0.0254842,27.58
1517,Non Rush Hour,0.053007136,0.019367992,27.6
1518,Non Rush Hour,0.007135576,0.013251784,27.32
1519,Non Rush Hour,0.007135576,0.013251784,27.32
1520,Non Rush Hour,0.012232416,0,26.7
1521,Non Rush Hour,0.012232416,0,26.7
1522,Non Rush Hour,0.021406728,0,26.8
1523,Non Rush Hour,0.02038736,0,26.78
1524,Non Rush Hour,0.027522936,0,27.08
1525,Non Rush Hour,0.049949032,0,27.16
1526,Non Rush Hour,0.047910296,0,27.22
1527,Non Rush Hour,0.039755352,0,27.28
1528,Non Rush Hour,0.036697248,0,27.32
1529,Non Rush Hour,0.034658512,0,27.38
1530,Non Rush Hour,0.039755352,0,27.44
1531,Non Rush Hour,-0.033639144,0,33.3
1532,Non Rush Hour,-0.033639144,0,33.3
1533,Non Rush Hour,-0.021406728,0,33.38
1534,Non Rush Hour,-0.001019368,0,33.12
1535,Non Rush Hour,-0.032619776,0,33.16
1536,Non Rush Hour,-0.034658512,0,33.18
1537,Non Rush Hour,-0.0254842,0,33.22
1538,Non Rush Hour,-0.012232416,0,33.2
1539,Non Rush Hour,-0.009174312,0,33.24
1540,Non Rush Hour,-0.001019368,0,33.26
1541,Non Rush Hour,-0.021406728,0,33.38
1542,Non Rush Hour,0.006116208,0,33.3
1543,Non Rush Hour,-0.034658512,0,33.18
1544,Non Rush Hour,-0.032619776,0,33.16
1545,Non Rush Hour,-0.001019368,0,33.12
1546,Non Rush Hour,-0.009174312,0,33.24
1547,Non Rush Hour,0.01019368,0,33.28
1548,Non Rush Hour,0.006116208,0,33.3
1549,Non Rush Hour,0.013251784,0,33.3
1550,Non Rush Hour,0.018348624,0,33.34
1551,Non Rush Hour,0.012232416,0,33.36
1552,Non Rush Hour,0.01019368,0,33.4
1553,Non Rush Hour,0.014271152,0,33.42
1554,Non Rush Hour,0.018348624,0,33.4
1555,Non Rush Hour,0.011213048,0,33.42
1556,Non Rush Hour,0.017329256,0,33.46
1557,Non Rush Hour,0.02038736,0,33.44
1558,Non Rush Hour,0.01019368,0,33.48
1559,Non Rush Hour,0.01529052,0,33.56
1560,Non Rush Hour,0.017329256,0,25.14
1561,Non Rush Hour,0.017329256,0,25.14
1562,Non Rush Hour,0.022426096,0,25.2
1563,Non Rush Hour,0.022426096,0,25.2
1564,Non Rush Hour,0.027522936,0,25.24
1565,Non Rush Hour,0.027522936,0,25.24
1566,Non Rush Hour,0.033639144,0,25.3
1567,Non Rush Hour,0.019367992,0,25.22
1568,Non Rush Hour,0.011213048,0,25.38
1569,Non Rush Hour,0.037716616,0,27.48
1570,Non Rush Hour,0.033639144,0,27.54
1571,Non Rush Hour,0.033639144,0,27.54
1572,Non Rush Hour,0.036697248,0,27.54
1573,Non Rush Hour,0.03058104,0,27.64
1574,Non Rush Hour,0.026503568,0,27.72
1575,Non Rush Hour,0.022426096,0,27.8
1576,Non Rush Hour,0.029561672,0,27.8
1577,Non Rush Hour,0.036697248,0,27.9
1578,Non Rush Hour,0.03567788,0,27.92
1579,Non Rush Hour,0.031600408,0,27.92
1580,Non Rush Hour,0.031600408,0,27.92
1581,Non Rush Hour,0.071355759,0,28.08
1582,Non Rush Hour,0.071355759,0,28.08
1583,Non Rush Hour,0.072375127,0,28.08
1584,Non Rush Hour,0.072375127,0,28.08
1585,Non Rush Hour,0.073394495,0,28.16
1586,Non Rush Hour,0.063200815,0,28.16
1587,Non Rush Hour,0.049949032,0,28.28
1588,Non Rush Hour,0.054026504,0,28.3
1589,Non Rush Hour,0.044852192,0,28.3
1590,Non Rush Hour,0.057084608,0,28.46
1591,Non Rush Hour,0.057084608,0,28.46
1592,Non Rush Hour,0.041794088,0,28.6
1593,Non Rush Hour,0.041794088,0,28.6
1594,Non Rush Hour,0.042813456,0,28.68
1595,Non Rush Hour,0.042813456,0,28.68
1596,Non Rush Hour,0.036697248,0,28.68
1597,Non Rush Hour,0.036697248,0,28.68
1598,Non Rush Hour,0.159021407,0,15.32
1599,Non Rush Hour,0.143730887,0,15.38
1600,Non Rush Hour,0.123343527,0,15.42
1601,Non Rush Hour,0.103975535,0,15.46
1602,Non Rush Hour,0.133537207,0,15.8
1603,Non Rush Hour,0.128440367,0,15.84
1604,Non Rush Hour,0.085626911,0,15.48
1605,Non Rush Hour,-0.023445464,0,15.46
1606,Non Rush Hour,-0.084607543,0,15.06
1607,Non Rush Hour,-0.089704383,0,15.02
1608,Non Rush Hour,0.029561672,0,27.98
1609,Non Rush Hour,0.027522936,0,27.98
1610,Non Rush Hour,0.03058104,0,28.04
1611,Non Rush Hour,0.027522936,0,28.04
1612,Non Rush Hour,0.027522936,0,28.04
1613,Non Rush Hour,0.031600408,0,28.12
1614,Non Rush Hour,0.031600408,0,28.12
1615,Non Rush Hour,0.028542304,0,28.12
1616,Non Rush Hour,0.023445464,0,28.12
1617,Non Rush Hour,0.021406728,0,28.14
1618,Non Rush Hour,0.021406728,0,28.14
1619,Non Rush Hour,0.02038736,0,28.16
1620,Non Rush Hour,0.02038736,0,28.16
1621,Non Rush Hour,0.017329256,0,28.16
1622,Non Rush Hour,0.022426096,0,28.22
1623,Non Rush Hour,0.021406728,0,28.22
1624,Non Rush Hour,0.0254842,0,28.28
1625,Non Rush Hour,0.0254842,0,28.28
1626,Non Rush Hour,0.023445464,0,28.28
1627,Non Rush Hour,0.0254842,0,28.32
1628,Non Rush Hour,0.0254842,0,28.32
1629,Non Rush Hour,0.037716616,0,28.72
1630,Non Rush Hour,0.028542304,0,28.74
1631,Non Rush Hour,0.028542304,0,28.74
1632,Non Rush Hour,0.022426096,0,28.72
1633,Non Rush Hour,0.013251784,0,28.72
1634,Non Rush Hour,0.007135576,0,28.74
1635,Non Rush Hour,-0.001019368,0,28.7
1636,Non Rush Hour,-0.001019368,0,28.62
1637,Non Rush Hour,-0.014271152,0,28.62
1638,Non Rush Hour,-0.008154944,0,28.64
1639,Non Rush Hour,-0.00509684,0,28.64
1640,Non Rush Hour,0.024464832,0,28.4
1641,Non Rush Hour,0.024464832,0,28.4
1642,Non Rush Hour,0.022426096,0,28.4
1643,Non Rush Hour,0.018348624,0,28.5
1644,Non Rush Hour,0.031600408,0,28.5
1645,Non Rush Hour,0.031600408,0,28.5
1646,Non Rush Hour,0.02038736,0,28.56
1647,Non Rush Hour,0.022426096,0,28.56
1648,Non Rush Hour,0.019367992,0,28.64
1649,Non Rush Hour,0.029561672,0,28.64
1650,Non Rush Hour,0.028542304,0,28.7
1651,Non Rush Hour,0.033639144,0,28.7
1652,Non Rush Hour,0.03058104,0,28.66
1653,Non Rush Hour,0.017329256,0,28.66
1654,Non Rush Hour,0.009174312,0,28.68
1655,Non Rush Hour,-0.001019368,0,28.64
1656,Non Rush Hour,-0.001019368,0,28.64
1657,Non Rush Hour,-0.001019368,0,28.64
1658,Non Rush Hour,-0.001019368,0,28.64
1659,Non Rush Hour,-0.001019368,0,28.64
1660,Non Rush Hour,0.006116208,0,28.68
1661,Non Rush Hour,0.002038736,0,28.68
1662,Non Rush Hour,0.008154944,0,28.72
1663,Non Rush Hour,0.013251784,0,28.76
1664,Non Rush Hour,0.02038736,0,28.82
1665,Rush Hour,0.018348624,0,13.82
1666,Rush Hour,0.064220183,0,13.82
1667,Rush Hour,0.046890928,0,13.84
1668,Rush Hour,0.036697248,0,13.84
1669,Rush Hour,0.02038736,0,13.96
1670,Rush Hour,0.033639144,0,13.98
1671,Rush Hour,0.059123344,0,26.76
1672,Rush Hour,0.051987768,0,26.76
1673,Rush Hour,0.051987768,0,26.76
1674,Rush Hour,0.041794088,0,26.76
1675,Rush Hour,0.05606524,0,26.92
1676,Rush Hour,0.055045872,0,27.02
1677,Rush Hour,0.0509684,0,27.16
1678,Rush Hour,0.066258919,0,27.52
1679,Rush Hour,0.060142712,0,27.58
1680,Rush Hour,0.057084608,0,27.7
1681,Non Rush Hour,0.03058104,0,25.58
1682,Non Rush Hour,0.01529052,0,25.66
1683,Non Rush Hour,0.03567788,0,25.78
1684,Non Rush Hour,0.03567788,0,25.78
1685,Non Rush Hour,0.021406728,0,25.76
1686,Non Rush Hour,0.027522936,0,25.82
1687,Non Rush Hour,0.012232416,0,25.76
1688,Non Rush Hour,0.012232416,0,25.82
1689,Non Rush Hour,0.018348624,0,25.88
1690,Non Rush Hour,0.028542304,0,25.94
1691,Non Rush Hour,0.028542304,0,25.94
1692,Non Rush Hour,0.038735984,0,26.02
1693,Non Rush Hour,0.038735984,0,26.02
1694,Non Rush Hour,0.047910296,0,26.1
1695,Non Rush Hour,0.019367992,0,25.94
1696,Non Rush Hour,0.019367992,0,25.94
1697,Non Rush Hour,0.017329256,0,26
1698,Non Rush Hour,0.017329256,0,26
1699,Non Rush Hour,0.031600408,0,27.56
1700,Non Rush Hour,0.033639144,0,27.62
1701,Non Rush Hour,0.033639144,0,27.62
1702,Non Rush Hour,0.033639144,0,27.62
1703,Non Rush Hour,0.013251784,0,27.6
1704,Non Rush Hour,0.019367992,0,27.6
1705,Non Rush Hour,0.013251784,0,27.6
1706,Non Rush Hour,0.0254842,0,27.74
1707,Non Rush Hour,0.022426096,0,27.74
1708,Non Rush Hour,0.0254842,0,27.74
1709,Non Rush Hour,0.03058104,0,27.84
1710,Non Rush Hour,0.022426096,0,27.74
1711,Non Rush Hour,0.03058104,0,27.84
1712,Non Rush Hour,0.03058104,0,27.84
1713,Non Rush Hour,0.026503568,0,27.84
1714,Non Rush Hour,0.022426096,0,27.86
1715,Non Rush Hour,0.026503568,0,27.84
1716,Non Rush Hour,0.031600408,0,27.96
1717,Non Rush Hour,0.022426096,0,27.86
1718,Non Rush Hour,0.031600408,0,27.96
1719,Non Rush Hour,-0.00509684,0,28.88
1720,Non Rush Hour,-0.009174312,0,28.9
1721,Non Rush Hour,-0.009174312,0,28.9
1722,Non Rush Hour,-0.007135576,0,28.74
1723,Non Rush Hour,-0.023445464,0,28.78
1724,Non Rush Hour,-0.032619776,0,28.78
1725,Non Rush Hour,-0.01019368,0,28.78
1726,Non Rush Hour,-0.023445464,0,28.78
1727,Non Rush Hour,-0.006116208,0,28.78
1728,Non Rush Hour,-0.01019368,0,28.78
1729,Non Rush Hour,-0.006116208,0,28.78
1730,Non Rush Hour,0.006116208,0,28.82
1731,Non Rush Hour,0.012232416,0,28.88
1732,Non Rush Hour,0.006116208,0,28.82
1733,Non Rush Hour,0.019367992,0,28.92
1734,Non Rush Hour,0.0254842,0,28.96
1735,Non Rush Hour,0.019367992,0,28.92
1736,Non Rush Hour,0.01019368,0,28.86
1737,Non Rush Hour,0.009174312,0,28.92
1738,Non Rush Hour,0.01019368,0,28.86
1739,Non Rush Hour,0.013251784,0,28.94
1740,Non Rush Hour,0.009174312,0,28.92
1741,Non Rush Hour,0.013251784,0,28.94
1742,Non Rush Hour,0.008154944,0,23.58
1743,Non Rush Hour,0.008154944,0,23.62
1744,Non Rush Hour,0.008154944,0,23.58
1745,Non Rush Hour,0.01529052,0,23.6
1746,Non Rush Hour,0.008154944,0,23.62
1747,Non Rush Hour,0.012232416,0,23.66
1748,Non Rush Hour,0.01529052,0,23.6
1749,Non Rush Hour,0.01529052,0,23.64
1750,Non Rush Hour,0.012232416,0,23.66
1751,Non Rush Hour,0.018348624,0,23.68
1752,Non Rush Hour,0.01529052,0,23.64
1753,Non Rush Hour,0.018348624,0,23.68
1754,Non Rush Hour,0.02038736,0,23.72
1755,Non Rush Hour,0.019367992,0,23.76
1756,Non Rush Hour,0.018348624,0,23.84
1757,Non Rush Hour,0.02038736,0,23.84
1758,Non Rush Hour,0.021406728,0,23.88
1759,Non Rush Hour,0.021406728,0,23.88
1760,Non Rush Hour,0.023445464,0,24
1761,Non Rush Hour,0.019367992,0,23.94
1762,Non Rush Hour,0.023445464,0,24
1763,Non Rush Hour,0.02038736,0,24
1764,Non Rush Hour,0.029561672,0,23.94
1765,Non Rush Hour,0.02038736,0,24
1766,Non Rush Hour,-0.026503568,0,25.28
1767,Non Rush Hour,-0.032619776,0,25.16
1768,Non Rush Hour,-0.032619776,0,25.16
1769,Non Rush Hour,-0.032619776,0,25.16
1770,Non Rush Hour,-0.037716616,0,25.02
1771,Non Rush Hour,-0.037716616,0,25.02
1772,Non Rush Hour,-0.037716616,0,25.02
1773,Non Rush Hour,-0.037716616,0,25.02
1774,Non Rush Hour,-0.011213048,0,24.98
1775,Non Rush Hour,-0.027522936,0,24.98
1776,Non Rush Hour,-0.011213048,0,24.98
1777,Non Rush Hour,-0.01529052,0,24.92
1778,Non Rush Hour,-0.022426096,0,24.88
1779,Non Rush Hour,-0.008154944,0,24.92
1780,Non Rush Hour,-0.008154944,0,24.92
1781,Non Rush Hour,0.023445464,0,26.08
1782,Non Rush Hour,0.023445464,0,26.08
1783,Non Rush Hour,0.022426096,0,26.08
1784,Non Rush Hour,0.024464832,0,26.1
1785,Non Rush Hour,0.031600408,0,26.18
1786,Non Rush Hour,0.031600408,0,26.18
1787,Non Rush Hour,0.037716616,0,26.26
1788,Non Rush Hour,0.037716616,0,26.26
1789,Non Rush Hour,0.024464832,0,26.2
1790,Non Rush Hour,0.01529052,0,26.2
1791,Non Rush Hour,0.017329256,0,26.26
1792,Non Rush Hour,0.017329256,0,26.26
1793,Non Rush Hour,0.024464832,0,26.32
1794,Non Rush Hour,0.024464832,0,26.32
1795,Non Rush Hour,0.0254842,0,26.32
1796,Non Rush Hour,0.038735984,0,26.46
1797,Non Rush Hour,0.031600408,0,26.4
1798,Non Rush Hour,0.03058104,0,26.46
1799,Non Rush Hour,0.031600408,0,27.96
1800,Non Rush Hour,0.03567788,0,28.2
1801,Non Rush Hour,0.023445464,0,28.3
1802,Non Rush Hour,0.034658512,0,28.32
1803,Non Rush Hour,0.023445464,0,28.3
1804,Non Rush Hour,0.034658512,0,28.32
1805,Non Rush Hour,0.009174312,0,28.94
1806,Non Rush Hour,0.0254842,0,29
1807,Non Rush Hour,0.01529052,0,29.1
1808,Non Rush Hour,0.02038736,0,29.14
1809,Non Rush Hour,0.024464832,0,29.12
1810,Non Rush Hour,0.018348624,0,29.18
1811,Non Rush Hour,0.02038736,0,29.22
1812,Non Rush Hour,0.024464832,0,29.18
1813,Non Rush Hour,0.01529052,0,29.26
1814,Non Rush Hour,0.021406728,0,24
1815,Non Rush Hour,0.029561672,0,24.06
1816,Non Rush Hour,0.021406728,0,24
1817,Non Rush Hour,0.036697248,0,24.12
1818,Non Rush Hour,0.029561672,0,24.06
1819,Non Rush Hour,0.033639144,0,24.18
1820,Non Rush Hour,0.036697248,0,24.12
1821,Non Rush Hour,0.034658512,0,24.14
1822,Non Rush Hour,0.0254842,0,24.14
1823,Non Rush Hour,0.034658512,0,24.14
1824,Non Rush Hour,0.026503568,0,24.2
1825,Non Rush Hour,0.0254842,0,24.14
1826,Non Rush Hour,0.034658512,0,24.28
1827,Non Rush Hour,0.026503568,0,24.2
1828,Non Rush Hour,0.039755352,0,24.32
1829,Non Rush Hour,0.034658512,0,24.28
1830,Non Rush Hour,0.036697248,0,24.32
1831,Non Rush Hour,0.039755352,0,24.32
1832,Non Rush Hour,0.036697248,0,24.38
1833,Non Rush Hour,0.036697248,0,24.38
1834,Non Rush Hour,0.033639144,0,24.4
1835,Non Rush Hour,0.03567788,0,24.54
1836,Non Rush Hour,0.03567788,0,24.54
1837,Non Rush Hour,0.022426096,0,24.7
1838,Non Rush Hour,-0.00509684,0,24.9
1839,Non Rush Hour,-0.00509684,0,24.9
1840,Non Rush Hour,-0.014271152,0,24.82
1841,Non Rush Hour,-0.014271152,0,24.82
1842,Non Rush Hour,-0.006116208,0,24.76
1843,Non Rush Hour,-0.017329256,0,24.76
1844,Non Rush Hour,-0.017329256,0,24.76
1845,Non Rush Hour,-0.028542304,0,24.64
1846,Non Rush Hour,-0.016309888,0,24.76
1847,Non Rush Hour,-0.028542304,0,24.64
1848,Non Rush Hour,-0.031600408,0,24.62
1849,Non Rush Hour,-0.036697248,0,24.5
1850,Non Rush Hour,-0.029561672,0,24.6
1851,Non Rush Hour,-0.036697248,0,24.5
1852,Non Rush Hour,0.023445464,0,26.6
1853,Non Rush Hour,0.023445464,0,26.6
1854,Non Rush Hour,0.027522936,0,26.72
1855,Non Rush Hour,0.034658512,0,26.66
1856,Non Rush Hour,0.022426096,0,26.72
1857,Non Rush Hour,0.029561672,0,26.78
1858,Non Rush Hour,0.03567788,0,26.84
1859,Non Rush Hour,0.022426096,0,26.76
1860,Non Rush Hour,0.021406728,0,26.82
1861,Non Rush Hour,0.03058104,0,24.74
1862,Non Rush Hour,0.036697248,0,24.8
1863,Non Rush Hour,0.026503568,0,24.74
1864,Non Rush Hour,0.0254842,0,24.8
1865,Non Rush Hour,0.034658512,0,24.9
1866,Non Rush Hour,0.03058104,0,24.94
1867,Non Rush Hour,0.03058104,0,24.9
1868,Non Rush Hour,0.03058104,0,24.94
1869,Non Rush Hour,0.03058104,0,25
1870,Non Rush Hour,0.028542304,0,24.96
1871,Non Rush Hour,0.034658512,0,25.06
1872,Non Rush Hour,0.03058104,0,25
1873,Non Rush Hour,0.034658512,0,25.06
